Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
X Pasch,5.534,6.27,107,N/A,1996,2.56,3,6,90,90,8,N/A,N/A
Master Labyrinth,5.534,5.81,320,N/A,2007,1.91,2,4,45,45,10,N/A,N/A
Rail USA,5.534,6.79,58,N/A,2014,2.38,3,5,40,40,12,N/A,N/A
Burgenland,5.534,6.03,164,N/A,2014,2.17,2,4,45,45,8,N/A,N/A
Quest Stories,5.534,6.7,72,N/A,2016,1.0,3,5,30,45,8,N/A,N/A
Drachensachen,5.534,6.69,99,N/A,2019,1.5,2,6,30,60,10,N/A,N/A
Midgard: Das Brettspiel,5.534,6.62,81,N/A,2007,3.09,3,5,90,90,12,N/A,N/A
Dux Britanniarum: Wargame Rules for Dark Age Warfare in the Age of Arthur,5.534,7.78,43,N/A,2012,2.33,2,6,60,180,N/A,Wargames,N/A
Mystery,5.534,6.71,74,N/A,2016,1.63,1,1,N/A,N/A,10,N/A,N/A
Omega Chess,5.534,7.56,48,N/A,1992,3.67,2,2,30,30,8,Abstract,N/A
Zombie Bus,5.534,6.39,91,N/A,2018,2.0,2,5,20,30,10,N/A,N/A
El Ministerio del Tiempo,5.534,6.98,69,N/A,2017,1.86,2,4,45,60,10,N/A,N/A
Pi mal Daumen,5.534,6.55,72,N/A,1999,1.43,3,6,45,45,12,N/A,N/A
POWERUP,5.534,7.26,81,N/A,2018,2.5,1,5,60,120,8,N/A,N/A
Office 21,5.534,5.99,170,N/A,2013,1.45,2,5,10,10,8,N/A,N/A
Die Erben von Hoax,5.534,6.05,149,N/A,1999,2.15,3,8,45,45,12,N/A,N/A
Shadows of Macao,5.534,6.29,102,N/A,2019,1.6,2,4,30,30,10,N/A,N/A
Animalchemists,5.534,6.85,72,19.99,2019,1.0,2,5,10,20,8,N/A,N/A
Gettysburg: High Tide of the Confederacy,5.534,7.48,43,N/A,1982,3.0,2,8,600,600,12,Wargames,N/A
Drakon,5.534,6.05,180,N/A,2001,1.43,2,6,20,20,10,Thematic,N/A
Chez Cthulhu,5.534,5.82,392,24.3,2010,1.63,2,5,45,60,12,Party,N/A
