Title,Geek rating,Avg rating,Num of voters,Price,Year,Complexity,Min players,Max players,Min time,Max time,Min age,Type 1,Type 2
Perspectives Blue,5.638,7.66,148,N/A,2024,1.33,2,6,90,90,12,N/A,N/A
On the Dot,5.638,6.17,667,N/A,2006,1.65,2,4,5,5,10,Abstract,N/A
Swish,5.638,6.1,746,N/A,2011,1.27,2,6,10,10,8,Abstract,Family
Dungeons of Infinity,5.638,7.38,258,N/A,2021,2.74,1,5,60,120,12,Strategy,Thematic
Risk: StarCraft Collector's Edition,5.638,6.49,498,N/A,2012,2.22,2,6,60,120,10,Family,Thematic
Bag of Dungeon: A Fantasy Adventure Game,5.638,6.82,395,N/A,2018,1.73,1,4,20,60,8,N/A,N/A
Tiny Park,5.638,6.48,371,N/A,2017,1.13,2,4,10,10,5,Children's,N/A
Dragons,5.638,6.39,450,N/A,2018,1.38,3,6,30,30,8,N/A,N/A
"Supply Lines of the American Revolution: The Northern Theater, 1775-1777",5.638,7.36,198,N/A,2017,2.71,2,2,150,180,N/A,Wargames,N/A
Tides,5.638,6.74,299,N/A,2021,1.29,1,2,20,20,8,N/A,N/A
Mesozooic,5.638,6.33,501,11.34,2018,1.56,2,6,20,20,8,N/A,N/A
CATAN: Starfarers Duel,5.638,7.31,218,N/A,2023,2.0,2,2,75,75,12,N/A,N/A
Braintopia Beyond,5.638,6.39,460,N/A,2018,1.2,2,6,15,15,8,N/A,N/A
Monster Baby Rescue!,5.638,6.66,307,N/A,2019,1.5,2,5,20,40,8,Family,N/A
Loup Garou,5.638,6.86,271,N/A,2015,1.3,1,1,30,130,10,N/A,N/A
Lunes,5.638,7.4,207,N/A,2018,1.43,1,2,10,10,13,N/A,N/A
2 Pommes 3 Pains,5.638,6.68,305,N/A,2024,1.07,2,6,15,15,8,N/A,N/A
2 Minutes to Midnight,5.638,7.66,180,N/A,2022,4.11,1,2,60,420,14,Strategy,Wargames
Stilicho: Last of the Romans,5.638,7.64,167,N/A,2020,2.43,1,1,90,90,N/A,Wargames,N/A
Smart10: Family,5.638,7.39,175,N/A,2021,1.0,2,8,20,20,8,N/A,N/A
Mexican Train,5.638,5.82,2924,N/A,1994,1.25,1,8,20,20,10,Abstract,Family
Napoléon 1815,5.638,7.63,162,N/A,2022,2.5,2,3,60,120,14,Wargames,N/A
Alpaca,5.638,6.53,367,N/A,2023,1.79,2,4,30,30,10,N/A,N/A
Pocket Detective №2,5.637,6.69,305,N/A,2020,1.31,1,6,45,60,10,N/A,N/A
Splash!,5.637,6.33,496,N/A,2014,1.0,2,8,10,20,6,Children's,Family
Warlords of Europe,5.637,6.82,299,N/A,2010,2.65,2,4,180,240,12,Thematic,Wargames
The Fields of Normandy: A Solitaire Wargame,5.637,7.88,188,18.99,2022,1.69,1,1,10,40,14,Wargames,N/A
Terra Prime,5.637,6.27,487,79.4,2009,2.58,2,5,60,60,10,Strategy,N/A
Of Dreams & Shadows,5.637,7.09,327,23.88,2016,2.73,2,6,120,180,14,Thematic,N/A
Streams,5.637,6.72,456,N/A,2011,1.17,1,99,10,10,8,Family,N/A
6-Tage Rennen,5.637,6.9,255,N/A,1986,1.76,3,8,60,60,8,Family,N/A
Camp Pinetop,5.637,7.22,232,N/A,2020,2.33,1,5,60,75,8,N/A,N/A
My Little Pony: Adventures in Equestria Deck-Building Game,5.637,7.17,220,35.93,2022,2.25,1,4,45,90,14,N/A,N/A
Scotland Yard: Sherlock Holmes Edition,5.637,7.2,218,39.99,2022,2.14,2,6,45,60,10,N/A,N/A
"Grand Illusion: Mirage of Glory, 1914",5.637,6.91,261,N/A,2004,3.16,2,2,240,240,12,Wargames,N/A
Ivor the Engine,5.637,6.37,407,N/A,2014,2.04,3,5,60,60,8,Family,N/A
Cosmic Wimpout,5.637,6.03,1074,9.85,1975,1.22,2,7,20,20,7,Party,N/A
Quest for the Lost Pixel,5.637,8.39,143,N/A,2015,2.0,1,4,15,240,8,Thematic,N/A
7 Days of Westerplatte,5.637,6.54,374,N/A,2013,2.32,1,4,45,60,8,Wargames,N/A
"The Battle of Fontenoy: 11 May, 1745",5.637,8.58,131,N/A,2012,4.21,1,2,30,360,N/A,Wargames,N/A
Age of Towers,5.637,6.44,452,19.99,2018,2.14,1,4,45,75,14,N/A,N/A
Batman: Gotham City Strategy Game,5.637,6.05,867,36.44,2013,2.33,2,4,60,90,14,Strategy,Thematic
Leonardo da Vinci's Codex Leicester,5.637,7.51,192,N/A,2023,3.2,1,5,30,150,14,N/A,N/A
Lion Rampant: Medieval Wargaming Rules,5.637,7.81,163,N/A,2014,2.3,2,2,60,240,14,Wargames,N/A
Thrash'n Roll,5.637,6.65,318,N/A,2015,3.08,2,4,45,90,12,Strategy,N/A
Zoowaboo,5.637,6.32,482,45.0,2009,1.05,2,4,20,30,5,Children's,N/A
1944: Battle of the Bulge,5.637,7.59,181,N/A,2020,2.27,2,2,60,120,14,Wargames,N/A
Hard City,5.637,7.5,231,N/A,2020,2.38,1,5,30,60,12,Thematic,N/A
Hunted: Kobayashi Tower,5.637,6.89,270,N/A,2021,2.0,1,2,15,25,14,N/A,N/A
Tumblin-Dice Jr.,5.637,6.75,265,N/A,2006,1.0,2,2,5,5,6,Family,N/A
"Empires in America: The French and Indian War, 1754-1763 (Second Edition)",5.636,7.52,189,N/A,2016,2.85,1,1,50,50,13,Wargames,N/A
Element: Silver,5.636,7.48,184,N/A,2019,2.0,2,4,30,60,14,Abstract,N/A
